fiscal_year,posting_date,description,amount,vendor_name,org2_name,cat1_name,cat2_name,fund1_name,fund2_name
2018,2018-06-23,CASH RECEIPTS,-1.66,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-06-23,CASH RECEIPTS,-1.4,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-06-23,CASH RECEIPTS,-0.74,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-06-23,CASH RECEIPTS,-0.63,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-06-23,CASH RECEIPTS,0.98,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-06-26,CASH DISBURSEMENTS,7.21,Not Applicable,NA,UTILITIES,Utilities,General Fund,NA
2018,2018-06-26,CASH DISBURSEMENTS,10.85,Not Applicable,NA,COMMUNITY CENTER,COMMUNITY CENTER,General Fund,NA
2018,2018-06-26,CASH DISBURSEMENTS,19.48,Not Applicable,NA,COMMUNITY CENTER,COMMUNITY CENTER,General Fund,NA
2018,2018-06-26,CASH DISBURSEMENTS,5,Not Applicable,NA,FIRE,FIRE,General Fund,NA
2018,2018-06-26,CASH DISBURSEMENTS,13.03,Not Applicable,NA,FIRE - UTILITIES,FIRE - UTILITIES,General Fund,NA
2018,2018-06-26,CASH DISBURSEMENTS,241.21,Not Applicable,NA,GARBAGE COLLECTION,GARBAGE COLLECTION,Water Fund,NA
2018,2018-06-26,CASH DISBURSEMENTS,10.26,Not Applicable,NA,UTILITIES,Utilities,Water Fund,NA
2018,2018-06-26,CASH DISBURSEMENTS,449.66,Not Applicable,NA,Repairs,REPAIRS,Water Fund,NA
2018,2018-06-30,CASH DISBURSEMENTS,230.87,Not Applicable,NA,CLERK WAGES,CLERK WAGES,General Fund,NA
2018,2018-06-30,CASH DISBURSEMENTS,92.35,Not Applicable,NA,TREASURER WAGES,TREASURER WAGES,General Fund,NA
2018,2018-06-30,CASH DISBURSEMENTS,124.02,Not Applicable,NA,PAYROLL TAXES,PAYROLL TAXES,General Fund,NA
2018,2018-06-30,CASH DISBURSEMENTS,50,Not Applicable,NA,PROFESSIONAL SERVICES,Professional Services,General Fund,NA
2018,2018-06-30,CASH DISBURSEMENTS,152.38,Not Applicable,NA,PARK WAGES,PARK WAGES,General Fund,NA
2018,2018-06-30,CASH DISBURSEMENTS,244.73,Not Applicable,NA,WATER MASTER SALARY,WATER MASTER SALARY,Water Fund,NA
2019,2018-09-01,CASH DISBURSEMENTS,250,Not Applicable,NA,Accounting Services,Accounting Services,General Fund,NA
2019,2018-09-01,CASH DISBURSEMENTS,200,Not Applicable,NA,OFFICE SUPPLIES,Office Supplies,General Fund,NA
2019,2018-09-01,CASH DISBURSEMENTS,7.21,Not Applicable,NA,TOWN HALL - UTILITIES,TOWN HALL - UTILITIES,General Fund,NA
2019,2018-09-01,CASH DISBURSEMENTS,47.92,Not Applicable,NA,TOWN HALL - UTILITIES,TOWN HALL - UTILITIES,General Fund,NA
2019,2018-09-01,CASH DISBURSEMENTS,13.99,Not Applicable,NA,PARK - UTILITIES,PARK - UTILITIES,General Fund,NA
2019,2018-09-01,CASH DISBURSEMENTS,7.38,Not Applicable,NA,RODEO - UTILITIES,RODEO - UTILITIES,General Fund,NA
2019,2018-09-01,CASH DISBURSEMENTS,19.48,Not Applicable,NA,REC CENTER - UTILITIES,REC CENTER - UTILITIES,General Fund,NA
2019,2018-09-01,CASH DISBURSEMENTS,298.89,Not Applicable,NA,CEMETERY SERVICES/EXCAV,CEMETERY SERVICES/EXCAV,General Fund,NA
2019,2018-09-01,CASH DISBURSEMENTS,10.07,Not Applicable,NA,FIRE DEPT - GAS,FIRE DEPT - GAS,FIRE FUND,NA
2019,2018-09-01,CASH DISBURSEMENTS,207.3,Not Applicable,NA,FIRE DEPT - ELECTRIC,FIRE DEPT - ELECTRIC,FIRE FUND,NA
2019,2018-09-01,CASH DISBURSEMENTS,755.16,Not Applicable,NA,FIRE DEPT - MAINTENANCE VEHICL,FIRE DEPT - MAINTENANCE VEHICL,FIRE FUND,NA
2019,2018-09-01,CASH DISBURSEMENTS,250,Not Applicable,NA,BILLING SERVICES,BILLING SERVICES,Water Fund,NA
2019,2018-09-01,CASH DISBURSEMENTS,190.41,Not Applicable,NA,GARBAGE TIPPAGE,GARBAGE TIPPAGE,Water Fund,NA
2019,2018-09-01,CASH DISBURSEMENTS,25.31,Not Applicable,NA,WATER UTILTIES,WATER UTILTIES,Water Fund,NA
2019,2018-09-01,CASH DISBURSEMENTS,52.02,Not Applicable,NA,WATER UTILTIES,WATER UTILTIES,Water Fund,NA
2019,2018-09-01,CASH DISBURSEMENTS,20448.58,Not Applicable,NA,ROADS - MAINTENANCE/REPAIRS,ROADS - MAINTENANCE/REPAIRS,Road Fund,NA
2019,2018-09-04,CASH DISBURSEMENTS,100,Not Applicable,NA,Accounting Services,Accounting Services,General Fund,NA
2019,2018-09-04,CASH DISBURSEMENTS,1113.18,Not Applicable,NA,BUILDING DEPT OFFICIAL,BUILDING DEPT OFFICIAL,General Fund,NA
2019,2018-09-04,CASH DISBURSEMENTS,77.06,Not Applicable,NA,PUBLIC ANNOUNCEMENTS,PUBLIC ANNOUNCEMENTS,General Fund,NA
2019,2018-09-04,CASH DISBURSEMENTS,157.5,Not Applicable,NA,LEGAL FEES,LEGAL FEES,General Fund,NA
2019,2018-09-04,CASH DISBURSEMENTS,32.36,Not Applicable,NA,TOWN HALL - UTILITIES,TOWN HALL - UTILITIES,General Fund,NA
2019,2018-09-04,CASH DISBURSEMENTS,69.37,Not Applicable,NA,TOWN HALL - MAINT/REPAIRS,TOWN HALL - MAINT/REPAIRS,General Fund,NA
2019,2018-09-04,CASH DISBURSEMENTS,389.97,Not Applicable,NA,FIRE DEPT - MAINTENANCE VEHICL,FIRE DEPT - MAINTENANCE VEHICL,FIRE FUND,NA
2019,2018-09-04,CASH DISBURSEMENTS,96.88,Not Applicable,NA,BILLING POSTAGE,BILLING POSTAGE,Water Fund,NA
2019,2018-09-04,CASH DISBURSEMENTS,242.9,Not Applicable,NA,GARBAGE TIPPAGE,GARBAGE TIPPAGE,Water Fund,NA
2019,2018-09-04,CASH DISBURSEMENTS,101,Not Applicable,NA,WATER UTILTIES,WATER UTILTIES,Water Fund,NA
2019,2018-09-15,CASH RECEIPTS,-2.11,Not Applicable,NA,BILLING POSTAGE,BILLING POSTAGE,Water Fund,NA
2019,2018-09-15,CASH RECEIPTS,-1.98,Not Applicable,NA,BILLING POSTAGE,BILLING POSTAGE,Water Fund,NA
2019,2018-09-15,CASH RECEIPTS,-1.4,Not Applicable,NA,BILLING POSTAGE,BILLING POSTAGE,Water Fund,NA
2019,2018-09-15,CASH RECEIPTS,-1.36,Not Applicable,NA,BILLING POSTAGE,BILLING POSTAGE,Water Fund,NA
2019,2018-09-15,CASH RECEIPTS,-1.05,Not Applicable,NA,BILLING POSTAGE,BILLING POSTAGE,Water Fund,NA
2019,2018-09-15,CASH RECEIPTS,-0.94,Not Applicable,NA,BILLING POSTAGE,BILLING POSTAGE,Water Fund,NA
2019,2018-09-15,CASH RECEIPTS,-0.9,Not Applicable,NA,BILLING POSTAGE,BILLING POSTAGE,Water Fund,NA
2019,2018-09-15,CASH RECEIPTS,-0.87,Not Applicable,NA,BILLING POSTAGE,BILLING POSTAGE,Water Fund,NA
2019,2018-09-15,CASH RECEIPTS,-0.82,Not Applicable,NA,BILLING POSTAGE,BILLING POSTAGE,Water Fund,NA
2019,2018-09-15,CASH RECEIPTS,-0.75,Not Applicable,NA,BILLING POSTAGE,BILLING POSTAGE,Water Fund,NA
2019,2018-09-15,CASH RECEIPTS,-0.63,Not Applicable,NA,BILLING POSTAGE,BILLING POSTAGE,Water Fund,NA
2019,2018-09-15,CASH RECEIPTS,-0.45,Not Applicable,NA,BILLING POSTAGE,BILLING POSTAGE,Water Fund,NA
2019,2018-09-15,CASH RECEIPTS,-0.42,Not Applicable,NA,BILLING POSTAGE,BILLING POSTAGE,Water Fund,NA
2019,2018-09-15,CASH RECEIPTS,-0.1,Not Applicable,NA,BILLING POSTAGE,BILLING POSTAGE,Water Fund,NA
2019,2018-09-15,CASH RECEIPTS,0.07,Not Applicable,NA,BILLING POSTAGE,BILLING POSTAGE,Water Fund,NA
2019,2018-09-15,CASH RECEIPTS,0.09,Not Applicable,NA,BILLING POSTAGE,BILLING POSTAGE,Water Fund,NA
2019,2018-09-15,CASH RECEIPTS,0.1,Not Applicable,NA,BILLING POSTAGE,BILLING POSTAGE,Water Fund,NA
2019,2018-09-15,CASH RECEIPTS,0.27,Not Applicable,NA,BILLING POSTAGE,BILLING POSTAGE,Water Fund,NA
2019,2018-09-15,CASH RECEIPTS,0.3,Not Applicable,NA,BILLING POSTAGE,BILLING POSTAGE,Water Fund,NA
2019,2018-09-15,CASH RECEIPTS,0.36,Not Applicable,NA,BILLING POSTAGE,BILLING POSTAGE,Water Fund,NA
2019,2018-09-15,CASH RECEIPTS,0.4,Not Applicable,NA,BILLING POSTAGE,BILLING POSTAGE,Water Fund,NA
2019,2018-09-15,CASH RECEIPTS,0.7,Not Applicable,NA,BILLING POSTAGE,BILLING POSTAGE,Water Fund,NA
2019,2018-09-15,CASH RECEIPTS,1.03,Not Applicable,NA,BILLING POSTAGE,BILLING POSTAGE,Water Fund,NA
2019,2018-09-15,CASH RECEIPTS,1.86,Not Applicable,NA,BILLING POSTAGE,BILLING POSTAGE,Water Fund,NA
2019,2018-09-15,CASH RECEIPTS,1.95,Not Applicable,NA,BILLING POSTAGE,BILLING POSTAGE,Water Fund,NA
2019,2018-09-15,CASH RECEIPTS,2.48,Not Applicable,NA,BILLING POSTAGE,BILLING POSTAGE,Water Fund,NA
2019,2018-09-15,CASH RECEIPTS,2.8,Not Applicable,NA,BILLING POSTAGE,BILLING POSTAGE,Water Fund,NA
2019,2018-09-15,CASH RECEIPTS,2.99,Not Applicable,NA,BILLING POSTAGE,BILLING POSTAGE,Water Fund,NA
2019,2018-09-15,CASH RECEIPTS,4.86,Not Applicable,NA,BILLING POSTAGE,BILLING POSTAGE,Water Fund,NA
2019,2018-09-18,CASH DISBURSEMENTS,13.07,Not Applicable,NA,PARK - UTILITIES,PARK - UTILITIES,General Fund,NA
2019,2018-09-18,CASH DISBURSEMENTS,6.3,Not Applicable,NA,RODEO - UTILITIES,RODEO - UTILITIES,General Fund,NA
2019,2018-09-18,CASH DISBURSEMENTS,68.28,Not Applicable,NA,REC CENTER - UTILITIES,REC CENTER - UTILITIES,General Fund,NA
2019,2018-09-18,CASH DISBURSEMENTS,208.79,Not Applicable,NA,FIRE DEPT - ELECTRIC,FIRE DEPT - ELECTRIC,FIRE FUND,NA
2019,2018-09-18,CASH DISBURSEMENTS,10.61,Not Applicable,NA,WATER UTILTIES,WATER UTILTIES,Water Fund,NA
2019,2018-09-18,CASH DISBURSEMENTS,54.12,Not Applicable,NA,WATER UTILTIES,WATER UTILTIES,Water Fund,NA
2019,2018-09-18,CASH DISBURSEMENTS,85.07,Not Applicable,NA,ROADS-UTILITIES(STREETLIGHTS),ROADS-UTILITIES(STREETLIGHTS),Road Fund,NA
2019,2018-09-29,CASH RECEIPTS,-1.4,Not Applicable,NA,BILLING POSTAGE,BILLING POSTAGE,Water Fund,NA
2019,2018-09-29,CASH RECEIPTS,-0.68,Not Applicable,NA,BILLING POSTAGE,BILLING POSTAGE,Water Fund,NA
2019,2018-09-29,CASH RECEIPTS,-0.47,Not Applicable,NA,BILLING POSTAGE,BILLING POSTAGE,Water Fund,NA
2019,2018-09-29,CASH RECEIPTS,-0.21,Not Applicable,NA,BILLING POSTAGE,BILLING POSTAGE,Water Fund,NA
2019,2018-09-29,CASH RECEIPTS,1.18,Not Applicable,NA,BILLING POSTAGE,BILLING POSTAGE,Water Fund,NA
2019,2018-09-29,CASH RECEIPTS,3.67,Not Applicable,NA,BILLING POSTAGE,BILLING POSTAGE,Water Fund,NA
2019,2018-09-30,CASH DISBURSEMENTS,50,Not Applicable,NA,LEGAL FEES,LEGAL FEES,General Fund,NA
2019,2018-09-30,CASH DISBURSEMENTS,369.4,Not Applicable,NA,CLERK WAGES,CLERK WAGES,General Fund,NA
2019,2018-09-30,CASH DISBURSEMENTS,184.7,Not Applicable,NA,TREASURER WAGES,TREASURER WAGES,General Fund,NA
2019,2018-09-30,CASH DISBURSEMENTS,15.3,Not Applicable,NA,PAYROLL TAXES,PAYROLL TAXES,General Fund,NA
2019,2018-09-30,CASH DISBURSEMENTS,22.95,Not Applicable,NA,PAYROLL TAXES,PAYROLL TAXES,General Fund,NA
2019,2018-09-30,CASH DISBURSEMENTS,26.78,Not Applicable,NA,PAYROLL TAXES,PAYROLL TAXES,General Fund,NA
2019,2018-09-30,CASH DISBURSEMENTS,30.6,Not Applicable,NA,PAYROLL TAXES,PAYROLL TAXES,General Fund,NA
2019,2018-09-30,CASH DISBURSEMENTS,103.13,Not Applicable,NA,PAYROLL TAXES,PAYROLL TAXES,General Fund,NA
2019,2018-09-30,CASH DISBURSEMENTS,277.05,Not Applicable,NA,PARK WAGES,PARK WAGES,General Fund,NA
2019,2018-09-30,CASH DISBURSEMENTS,323.22,Not Applicable,NA,WATER SUPER WAGES,WATER SUPER WAGES,Water Fund,NA
